3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y
3.5096,3.6525,3.788,3.8516,3.8608,3.8697,3.8844,3.9034,3.9247,3.9466,3.9682,3.9886,4.0077,4.0252,4.0412,4.0557,4.0689,4.0808,4.0915,4.1013,4.1101,4.1182,4.1256,4.1323,4.1385,4.1442,4.1494,4.1542,4.1587,4.1629,4.1668,4.1704
3.864,3.9173,3.9697,3.9832,3.9802,3.9951,4.0277,4.071,4.1185,4.166,4.2111,4.2526,4.2902,4.3238,4.3537,4.3804,4.4041,4.4252,4.4441,4.4611,4.4764,4.4902,4.5027,4.5142,4.5246,4.5342,4.543,4.5512,4.5587,4.5658,4.5723,4.5784
1.2009,1.1333,1.2961,1.8487,2.3181,2.6916,2.9983,3.2557,3.4737,3.6587,3.8152,3.9468,4.0565,4.1467,4.2195,4.277,4.3206,4.352,4.3725,4.3833,4.3855,4.3801,4.3679,4.3497,4.3263,4.2983,4.2664,4.2309,4.1925,4.1516,4.1084,4.0635
3.8786,3.823,3.7412,3.6665,3.6697,3.7175,3.7889,3.8707,3.955,4.0372,4.1147,4.1865,4.252,4.3114,4.3651,4.4134,4.4569,4.4961,4.5315,4.5635,4.5925,4.6188,4.6428,4.6648,4.6849,4.7035,4.7205,4.7363,4.751,4.7646,4.7773,4.7891
1.0241,1.0561,1.2112,1.665,2.1304,2.5445,2.8999,3.2024,3.4589,3.6759,3.8585,4.0111,4.1374,4.2403,4.3228,4.3871,4.4353,4.4693,4.4908,4.5013,4.502,4.4942,4.479,4.4573,4.4299,4.3977,4.3613,4.3212,4.2782,4.2326,4.1849,4.1355
3.8496,3.8355,3.7892,3.7052,3.6777,3.7012,3.7567,3.8283,3.9054,3.9817,4.0538,4.1202,4.1802,4.2341,4.2822,4.3251,4.3633,4.3975,4.4281,4.4556,4.4804,4.5029,4.5233,4.5419,4.5589,4.5745,4.5889,4.6022,4.6145,4.6259,4.6365,4.6465
4.1163,4.2868,4.5098,4.6925,4.7327,4.7343,4.7304,4.7291,4.7311,4.7353,4.7405,4.7458,4.751,4.7557,4.7599,4.7637,4.7671,4.77,4.7727,4.775,4.7772,4.7791,4.7808,4.7824,4.7838,4.7851,4.7863,4.7875,4.7885,4.7895,4.7904,4.7912
3.9242,3.9016,3.8696,3.8456,3.8575,3.8905,3.9349,3.9843,4.0347,4.0838,4.1303,4.1733,4.2129,4.2488,4.2814,4.3108,4.3374,4.3614,4.3831,4.4028,4.4206,4.4368,4.4516,4.4652,4.4776,4.4891,4.4996,4.5094,4.5184,4.5269,4.5347,4.542
0.6626,0.6803,0.886,1.4698,2.0041,2.4482,2.8176,3.1277,3.3897,3.6116,3.7995,3.9583,4.0922,4.2047,4.2985,4.3763,4.4403,4.4922,4.5339,4.5666,4.5917,4.6103,4.6232,4.6312,4.6352,4.6357,4.6333,4.6284,4.6214,4.6127,4.6026,4.5914
4.1851,4.238,4.3062,4.3562,4.3623,4.3643,4.3757,4.3982,4.4296,4.4666,4.5062,4.5463,4.5853,4.6223,4.6568,4.6886,4.7177,4.7443,4.7684,4.7904,4.8104,4.8286,4.8452,4.8604,4.8744,4.8872,4.899,4.91,4.9201,4.9296,4.9384,4.9466
3.8114,3.9096,4.0132,4.0643,4.0614,4.0557,4.0565,4.0642,4.0771,4.0935,4.1118,4.1311,4.1505,4.1695,4.1878,4.2052,4.2216,4.237,4.2513,4.2645,4.2768,4.2882,4.2988,4.3086,4.3177,4.3261,4.3339,4.3412,4.348,4.3543,4.3602,4.3658
0.873,0.8537,1.0677,1.6307,2.0935,2.4703,2.7884,3.0619,3.2986,3.5037,3.6813,3.8345,3.9658,4.0775,4.1716,4.25,4.3141,4.3655,4.4054,4.4351,4.4554,4.4676,4.4723,4.4705,4.4628,4.4498,4.4323,4.4107,4.3855,4.3572,4.3261,4.2927
3.8938,3.8291,3.7331,3.6423,3.6399,3.6881,3.763,3.8499,3.9398,4.0275,4.1104,4.187,4.257,4.3204,4.3776,4.429,4.4753,4.517,4.5546,4.5886,4.6194,4.6474,4.6728,4.6961,4.7175,4.7371,4.7552,4.772,4.7875,4.8019,4.8154,4.8279
4.2254,4.2765,4.3134,4.2779,4.2299,4.2154,4.2333,4.2719,4.3203,4.3715,4.421,4.4669,4.5083,4.5452,4.5779,4.6067,4.6322,4.6548,4.6749,4.6929,4.709,4.7236,4.7368,4.7488,4.7598,4.7699,4.7791,4.7877,4.7956,4.803,4.8098,4.8162
3.7817,3.8922,4.0003,4.0458,4.0418,4.0387,4.0438,4.0559,4.073,4.0929,4.1141,4.1355,4.1565,4.1766,4.1956,4.2133,4.2298,4.245,4.259,4.2718,4.2837,4.2945,4.3046,4.3138,4.3223,4.3302,4.3375,4.3442,4.3505,4.3564,4.3618,4.3669
3.5362,3.6867,3.821,3.8765,3.8841,3.8946,3.9113,3.9321,3.9547,3.9772,3.9988,4.019,4.0375,4.0542,4.0693,4.0829,4.0951,4.1061,4.1159,4.1248,4.1329,4.1402,4.1468,4.1529,4.1584,4.1635,4.1682,4.1726,4.1766,4.1804,4.1838,4.1871
3.8691,3.8546,3.8248,3.7858,3.7866,3.8206,3.8759,3.942,4.0118,4.0805,4.1456,4.2058,4.2605,4.3099,4.3543,4.394,4.4296,4.4615,4.4902,4.516,4.5393,4.5605,4.5797,4.5972,4.6133,4.628,4.6416,4.6542,4.6658,4.6766,4.6867,4.6961
3.8874,3.8958,3.8741,3.8028,3.7812,3.8167,3.8877,3.9739,4.0621,4.1452,4.2202,4.2864,4.3442,4.3943,4.438,4.4761,4.5094,4.5389,4.5649,4.5882,4.609,4.6278,4.6447,4.6602,4.6743,4.6873,4.6992,4.7101,4.7203,4.7298,4.7386,4.7468
3.4865,3.458,3.1123,3.1758,3.5415,3.8194,4.0042,4.1306,4.2213,4.2895,4.3425,4.3849,4.4196,4.4485,4.473,4.494,4.5121,4.5281,4.5421,4.5546,4.5657,4.5758,4.5849,4.5931,4.6007,4.6076,4.6139,4.6198,4.6253,4.6303,4.635,4.6394
3.8569,3.7019,3.4744,3.2561,3.2297,3.3016,3.4187,3.5513,3.6838,3.8085,3.922,4.0236,4.1135,4.1929,4.2628,4.3246,4.3792,4.4277,4.4709,4.5096,4.5444,4.5758,4.6043,4.6303,4.654,4.6758,4.6958,4.7143,4.7315,4.7474,4.7622,4.776
0.8527,0.827,0.9967,1.5944,2.1647,2.6382,3.0284,3.3528,3.6241,3.8515,4.0418,4.2004,4.3318,4.4396,4.5271,4.5969,4.6514,4.6926,4.7224,4.7423,4.7537,4.7578,4.7556,4.7481,4.736,4.7202,4.7011,4.6794,4.6555,4.6299,4.6028,4.5746
3.833,3.6461,3.3963,3.2091,3.2322,3.3405,3.4774,3.6175,3.7496,3.8695,3.9763,4.0704,4.153,4.2254,4.289,4.345,4.3944,4.4383,4.4774,4.5124,4.5438,4.5722,4.598,4.6214,4.6429,4.6625,4.6806,4.6973,4.7128,4.7272,4.7406,4.7531
4.2621,4.2109,4.1126,3.964,3.8933,3.8875,3.9252,3.9877,4.0616,4.1381,4.2123,4.2814,4.3445,4.4013,4.452,4.4972,4.5375,4.5734,4.6055,4.6343,4.6602,4.6837,4.7049,4.7243,4.742,4.7583,4.7733,4.7871,4.7999,4.8118,4.8229,4.8332
3.9507,4.1075,4.2942,4.4293,4.462,4.4738,4.4839,4.4962,4.5105,4.526,4.542,4.5578,4.5731,4.5876,4.6012,4.6139,4.6256,4.6365,4.6464,4.6555,4.6639,4.6716,4.6787,4.6853,4.6913,4.6969,4.702,4.7068,4.7112,4.7154,4.7193,4.7229
3.874,3.8172,3.7317,3.648,3.6425,3.6836,3.7507,3.8305,3.915,3.9989,4.0795,4.155,4.225,4.289,4.3475,4.4005,4.4487,4.4924,4.532,4.568,4.6007,4.6306,4.6579,4.6829,4.7059,4.7271,4.7467,4.7648,4.7816,4.7972,4.8118,4.8254
3.7481,3.8759,3.9696,3.9788,3.9852,4.0205,4.0729,4.1312,4.1889,4.2426,4.2911,4.334,4.3718,4.4049,4.4338,4.4592,4.4816,4.5014,4.519,4.5348,4.5489,4.5617,4.5732,4.5837,4.5933,4.6021,4.6102,4.6177,4.6247,4.6311,4.6371,4.6427
0.8908,0.8868,1.1225,1.7773,2.3355,2.7811,3.1428,3.4405,3.6871,3.8915,4.0606,4.2,4.314,4.4065,4.4807,4.5392,4.5845,4.6185,4.6429,4.6592,4.6686,4.6723,4.6713,4.6662,4.6578,4.6467,4.6334,4.6184,4.6019,4.5844,4.566,4.5471
2.8026,3.1465,2.9681,2.8291,3.0672,3.3471,3.5801,3.7597,3.8966,4.0023,4.0855,4.1524,4.2073,4.2531,4.2918,4.3251,4.3539,4.379,4.4013,4.421,4.4387,4.4546,4.469,4.4821,4.4941,4.505,4.5151,4.5244,4.533,4.541,4.5484,4.5554
3.4876,3.6474,3.7926,3.8549,3.8628,3.8727,3.8895,3.9113,3.9356,3.9604,3.9846,4.0074,4.0285,4.0479,4.0655,4.0814,4.0958,4.1088,4.1205,4.1311,4.1408,4.1495,4.1575,4.1648,4.1714,4.1776,4.1832,4.1885,4.1933,4.1979,4.2021,4.206
3.2588,3.6771,3.1947,3.08,3.3839,3.6155,3.7676,3.8709,3.945,4.0007,4.0439,4.0786,4.1069,4.1305,4.1505,4.1676,4.1824,4.1954,4.2069,4.217,4.2261,4.2343,4.2418,4.2485,4.2547,4.2603,4.2655,4.2703,4.2747,4.2789,4.2827,4.2863
4.2593,4.249,4.1973,4.0697,3.9886,3.9688,3.9952,4.0492,4.1164,4.1871,4.256,4.3202,4.3786,4.4309,4.4775,4.5188,4.5555,4.5882,4.6173,4.6434,4.6669,4.6881,4.7073,4.7248,4.7408,4.7555,4.769,4.7815,4.793,4.8038,4.8137,4.8231
3.8875,4.0342,4.198,4.2691,4.2447,4.2307,4.2467,4.2868,4.3408,4.4005,4.4604,4.5174,4.57,4.6176,4.6603,4.6985,4.7325,4.7629,4.79,4.8144,4.8364,4.8562,4.8742,4.8907,4.9057,4.9194,4.9321,4.9438,4.9546,4.9647,4.9741,4.9828
0.566,0.5702,0.7565,1.3363,1.8871,2.3493,2.7337,3.0557,3.3267,3.5551,3.7475,3.9089,4.0435,4.1551,4.2466,4.3207,4.3797,4.4256,4.4601,4.4848,4.5011,4.5101,4.5128,4.5102,4.503,4.4919,4.4776,4.4606,4.4414,4.4203,4.3976,4.3739
3.9058,3.7498,3.5198,3.2967,3.2662,3.335,3.45,3.5813,3.7131,3.8374,3.9509,4.0526,4.1428,4.2224,4.2927,4.3547,4.4096,4.4584,4.5019,4.5408,4.5759,4.6075,4.6362,4.6623,4.6862,4.7081,4.7283,4.7469,4.7642,4.7802,4.7951,4.8091
3.8215,3.9217,4.0302,4.0885,4.0895,4.0857,4.0875,4.0957,4.1089,4.1253,4.1436,4.1628,4.1822,4.2011,4.2193,4.2367,4.253,4.2683,4.2825,4.2957,4.308,4.3194,4.3299,4.3397,4.3487,4.3571,4.3649,4.3722,4.379,4.3853,4.3912,4.3967
3.8842,3.8905,3.8676,3.7907,3.7557,3.7756,3.8336,3.9112,3.9949,4.0767,4.1527,4.2211,4.2818,4.3353,4.3822,4.4234,4.4598,4.4919,4.5205,4.546,4.5689,4.5895,4.6082,4.6252,4.6408,4.655,4.6682,4.6803,4.6915,4.7019,4.7116,4.7206
0.8585,0.7443,0.922,1.5432,2.0463,2.4394,2.7622,3.0351,3.2691,3.4709,3.6451,3.795,3.9236,4.033,4.1254,4.2024,4.2657,4.3166,4.3563,4.386,4.4067,4.4194,4.4248,4.4237,4.4168,4.4048,4.3882,4.3675,4.3433,4.3159,4.2857,4.2531
3.8129,3.9166,4.0506,4.1636,4.2032,4.2306,4.2618,4.2981,4.3373,4.3768,4.415,4.4507,4.4835,4.5134,4.5402,4.5644,4.5861,4.6055,4.623,4.6388,4.6531,4.666,4.6777,4.6885,4.6983,4.7073,4.7156,4.7233,4.7304,4.737,4.7432,4.7489
3.817,3.8642,3.9284,3.997,4.0418,4.0867,4.1354,4.1859,4.2356,4.2827,4.326,4.3651,4.4001,4.4312,4.4588,4.4832,4.5049,4.5242,4.5415,4.5569,4.5708,4.5834,4.5948,4.6052,4.6147,4.6234,4.6314,4.6388,4.6457,4.6521,4.658,4.6635
3.8115,3.606,3.3326,3.1253,3.141,3.245,3.3784,3.5154,3.6449,3.7626,3.8675,3.9599,4.0411,4.1123,4.1748,4.2298,4.2784,4.3215,4.3599,4.3943,4.4252,4.4531,4.4784,4.5015,4.5225,4.5418,4.5596,4.576,4.5913,4.6054,4.6185,4.6308
3.8154,3.9497,4.0881,4.1594,4.1635,4.1626,4.1672,4.1778,4.1929,4.2108,4.2301,4.25,4.2696,4.2885,4.3065,4.3235,4.3394,4.3541,4.3678,4.3804,4.392,4.4028,4.4127,4.4218,4.4303,4.4382,4.4454,4.4522,4.4585,4.4644,4.4698,4.475
2.0859,2.0982,2.1717,2.4207,2.7035,2.965,3.1883,3.3726,3.5227,3.6448,3.7446,3.827,3.8956,3.9534,4.0026,4.0449,4.0817,4.1139,4.1424,4.1677,4.1903,4.2107,4.2291,4.2459,4.2612,4.2752,4.2881,4.3001,4.3111,4.3213,4.3309,4.3398
3.8809,3.9994,4.1342,4.1954,4.1749,4.162,4.1753,4.2114,4.2616,4.3182,4.3761,4.432,4.4842,4.532,4.5752,4.614,4.6487,4.6799,4.7078,4.733,4.7557,4.7762,4.7948,4.8118,4.8274,4.8416,4.8548,4.8669,4.8782,4.8886,4.8983,4.9074
0.7209,0.7108,0.9204,1.4913,1.9766,2.3748,2.7106,2.9982,3.2461,3.4601,3.6442,3.8021,3.9366,4.0502,4.145,4.2232,4.2864,4.3361,4.3739,4.4009,4.4184,4.4273,4.4287,4.4233,4.4121,4.3955,4.3744,4.3492,4.3205,4.2887,4.2543,4.2176
3.5594,3.7097,3.8379,3.8861,3.8903,3.8974,3.9106,3.928,3.9473,3.967,3.9861,4.004,4.0207,4.0358,4.0496,4.062,4.0732,4.0833,4.0924,4.1006,4.1081,4.1149,4.121,4.1267,4.1318,4.1366,4.1409,4.145,4.1487,4.1522,4.1555,4.1585
3.8575,3.894,3.9481,4.0121,4.0508,4.0836,4.1172,4.1531,4.1907,4.2287,4.2661,4.3021,4.336,4.3677,4.397,4.4239,4.4486,4.471,4.4916,4.5103,4.5274,4.543,4.5573,4.5704,4.5825,4.5936,4.6039,4.6134,4.6223,4.6305,4.6381,4.6453
1.2816,1.1809,1.2747,1.7713,2.236,2.6121,2.9211,3.1804,3.4008,3.5892,3.7503,3.8876,4.004,4.1018,4.183,4.2494,4.3025,4.3437,4.3742,4.3952,4.4076,4.4124,4.4104,4.4023,4.3887,4.3704,4.3479,4.3216,4.292,4.2595,4.2246,4.1875
3.9293,3.911,3.8838,3.8598,3.866,3.8919,3.9299,3.9745,4.0217,4.0692,4.1152,4.1588,4.1995,4.2372,4.2717,4.3033,4.3321,4.3583,4.3822,4.4039,4.4238,4.4419,4.4585,4.4737,4.4877,4.5006,4.5125,4.5236,4.5338,4.5434,4.5522,4.5606
4.3013,4.2392,4.123,3.9494,3.8639,3.8502,3.8852,3.9486,4.0258,4.1071,4.1869,4.262,4.331,4.3934,4.4496,4.4998,4.5446,4.5847,4.6207,4.653,4.6821,4.7085,4.7324,4.7542,4.7742,4.7925,4.8094,4.8249,4.8393,4.8527,4.8652,4.8769
3.9785,4.1134,4.2278,4.2659,4.2631,4.2638,4.2714,4.2843,4.3003,4.3176,4.3353,4.3524,4.3688,4.384,4.398,4.4109,4.4227,4.4335,4.4432,4.4521,4.4602,4.4676,4.4744,4.4806,4.4863,4.4916,4.4965,4.501,4.5051,4.509,4.5126,4.516
3.7492,3.8746,3.9939,4.039,4.0305,4.0243,4.0278,4.0398,4.0577,4.079,4.1021,4.1256,4.1488,4.1711,4.1923,4.2121,4.2306,4.2476,4.2634,4.2779,4.2913,4.3036,4.3149,4.3254,4.3351,4.344,4.3523,4.36,4.3671,4.3738,4.38,4.3858
0.8328,0.8104,0.9939,1.5381,2.0113,2.3995,2.7253,3.0034,3.2423,3.4479,3.6243,3.775,3.9028,4.0101,4.0992,4.1718,4.2297,4.2745,4.3075,4.3299,4.3429,4.3475,4.3446,4.3351,4.3197,4.299,4.2738,4.2446,4.2119,4.1762,4.1378,4.0972
3.8138,3.9365,4.0651,4.1327,4.1363,4.135,4.1395,4.1503,4.1657,4.184,4.2039,4.2242,4.2444,4.2639,4.2825,4.3,4.3164,4.3316,4.3457,4.3588,4.3708,4.3819,4.3922,4.4017,4.4104,4.4186,4.4261,4.4331,4.4396,4.4457,4.4514,4.4567
3.8948,4.0285,4.1793,4.2483,4.2298,4.2206,4.2387,4.279,4.3321,4.3903,4.4484,4.5036,4.5544,4.6004,4.6416,4.6784,4.7112,4.7405,4.7666,4.7901,4.8112,4.8303,4.8477,4.8634,4.8779,4.8911,4.9033,4.9146,4.925,4.9347,4.9437,4.9521
3.7261,3.8378,3.9388,3.9676,3.9545,3.9481,3.9534,3.9677,3.9878,4.0112,4.0359,4.0607,4.0848,4.1077,4.1292,4.1492,4.1676,4.1846,4.2002,4.2145,4.2276,4.2396,4.2506,4.2608,4.2701,4.2788,4.2868,4.2942,4.301,4.3075,4.3134,4.319
3.9879,3.7081,3.3956,3.2943,3.442,3.6267,3.7883,3.9169,4.0167,4.0944,4.1556,4.2049,4.2452,4.2787,4.3071,4.3314,4.3524,4.3709,4.3871,4.4015,4.4144,4.4261,4.4366,4.4461,4.4549,4.4629,4.4702,4.477,4.4833,4.4891,4.4946,4.4997
2.3996,2.9921,2.9205,2.7347,2.9585,3.2655,3.5407,3.7626,3.9367,4.0734,4.1822,4.2701,4.3425,4.4029,4.454,4.4979,4.5359,4.5692,4.5985,4.6246,4.648,4.669,4.688,4.7053,4.7211,4.7356,4.7489,4.7612,4.7725,4.7831,4.7929,4.8021
1.4385,1.3653,1.4376,1.8386,2.2328,2.5609,2.8345,3.0667,3.2663,3.4387,3.5879,3.7167,3.8275,3.9222,4.0025,4.0698,4.1254,4.1704,4.2058,4.2326,4.2516,4.2636,4.2693,4.2693,4.2641,4.2544,4.2406,4.2231,4.2024,4.1788,4.1526,4.1242
3.8577,3.8886,3.9342,3.9908,4.0326,4.0745,4.1196,4.167,4.2147,4.2612,4.3051,4.346,4.3834,4.4173,4.448,4.4756,4.5005,4.5228,4.543,4.5612,4.5776,4.5926,4.6062,4.6186,4.63,4.6405,4.6501,4.659,4.6673,4.675,4.6821,4.6888
3.5349,3.6704,3.8036,3.8703,3.8803,3.8875,3.8991,3.9144,3.9318,3.95,3.9681,3.9854,4.0016,4.0167,4.0305,4.0431,4.0546,4.065,4.0745,4.0831,4.0909,4.098,4.1046,4.1105,4.116,4.1211,4.1257,4.13,4.134,4.1377,4.1412,4.1444
3.7756,3.8706,3.9512,3.9713,3.9816,4.0162,4.0674,4.1255,4.1839,4.2391,4.2895,4.3347,4.3747,4.41,4.4411,4.4686,4.4928,4.5143,4.5335,4.5507,4.5661,4.58,4.5927,4.6042,4.6147,4.6243,4.6332,4.6414,4.649,4.656,4.6626,4.6687
3.7853,3.8839,3.9449,3.9297,3.9324,3.973,4.0344,4.1027,4.1701,4.2327,4.289,4.3387,4.3824,4.4205,4.4538,4.4831,4.5088,4.5316,4.5518,4.5698,4.586,4.6007,4.6139,4.626,4.637,4.6471,4.6564,4.6649,4.6729,4.6802,4.6871,4.6935
3.863,3.8578,3.8429,3.8209,3.8261,3.858,3.9081,3.9684,4.0326,4.0965,4.1576,4.2145,4.2667,4.3142,4.3571,4.3956,4.4303,4.4615,4.4896,4.515,4.5379,4.5588,4.5778,4.5951,4.611,4.6256,4.639,4.6515,4.663,4.6737,4.6837,4.693
3.8813,3.8632,3.814,3.7343,3.7143,3.7436,3.8021,3.874,3.9495,4.0228,4.0911,4.1532,4.2089,4.2584,4.3024,4.3415,4.3761,4.407,4.4346,4.4593,4.4816,4.5017,4.52,4.5366,4.5518,4.5658,4.5787,4.5905,4.6015,4.6117,4.6213,4.6301
3.7949,3.9212,4.0435,4.0927,4.085,4.0775,4.0784,4.0869,4.1009,4.1183,4.1376,4.1577,4.1777,4.1972,4.2158,4.2334,4.2499,4.2652,4.2794,4.2926,4.3047,4.316,4.3263,4.3359,4.3448,4.353,4.3606,4.3677,4.3743,4.3805,4.3862,4.3916
0.9302,0.9009,1.0216,1.4923,1.9616,2.3626,2.7013,2.9894,3.2361,3.4478,3.6292,3.7842,3.9157,4.0263,4.1182,4.1935,4.2538,4.3008,4.3357,4.36,4.3746,4.3808,4.3793,4.371,4.3568,4.3372,4.313,4.2846,4.2527,4.2177,4.1799,4.1398
3.902,4.0565,4.2499,4.4066,4.4548,4.4772,4.496,4.5165,4.5391,4.5631,4.5874,4.6113,4.6345,4.6564,4.6771,4.6963,4.7142,4.7307,4.7458,4.7598,4.7727,4.7845,4.7954,4.8055,4.8147,4.8233,4.8313,4.8387,4.8455,4.8519,4.8579,4.8635
2.4889,3.0686,2.8944,2.676,2.9534,3.2843,3.5554,3.7611,3.9163,4.0353,4.1288,4.2039,4.2653,4.3166,4.36,4.3972,4.4294,4.4576,4.4825,4.5047,4.5244,4.5423,4.5584,4.573,4.5864,4.5987,4.61,4.6204,4.63,4.639,4.6473,4.6551
2.0682,2.0036,2.1095,2.4679,2.754,2.9749,3.154,3.3031,3.4287,3.5346,3.6236,3.6976,3.7584,3.8075,3.846,3.8751,3.8956,3.9085,3.9146,3.9145,3.9089,3.8983,3.8834,3.8645,3.8422,3.8168,3.7887,3.7582,3.7256,3.6912,3.6553,3.6181
3.5672,3.7161,3.8383,3.8768,3.8781,3.8865,3.9031,3.9243,3.9474,3.9705,3.9927,4.0132,4.032,4.049,4.0643,4.078,4.0903,4.1013,4.1112,4.1201,4.1281,4.1354,4.142,4.1481,4.1536,4.1587,4.1634,4.1677,4.1718,4.1755,4.179,4.1822
3.8782,3.8546,3.8082,3.7438,3.7289,3.7541,3.8048,3.8689,3.9378,4.0064,4.0716,4.132,4.187,4.2367,4.2812,4.3211,4.3567,4.3887,4.4174,4.4432,4.4666,4.4877,4.5069,4.5245,4.5405,4.5552,4.5688,4.5814,4.593,4.6038,4.6138,4.6232
3.4435,3.6073,3.7581,3.8223,3.825,3.8263,3.8333,3.8452,3.8604,3.8772,3.8946,3.9118,3.9284,3.944,3.9586,3.9721,3.9844,3.9958,4.0062,4.0157,4.0244,4.0324,4.0397,4.0465,4.0527,4.0584,4.0637,4.0685,4.0731,4.0773,4.0813,4.085
0.4774,0.4965,0.7653,1.4207,1.9638,2.4064,2.7764,3.0895,3.3557,3.5817,3.773,3.9339,4.0681,4.179,4.2693,4.3415,4.3977,4.44,4.4701,4.4894,4.4993,4.5011,4.4959,4.4845,4.4679,4.4467,4.4217,4.3934,4.3624,4.3292,4.294,4.2574
4.2174,4.105,3.9331,3.7478,3.6992,3.7276,3.7964,3.8836,3.9764,4.0676,4.1533,4.232,4.3033,4.3671,4.4242,4.4751,4.5205,4.5611,4.5975,4.6302,4.6597,4.6864,4.7107,4.7328,4.7531,4.7717,4.7888,4.8046,4.8192,4.8328,4.8455,4.8573
4.2627,4.2489,4.213,4.1416,4.0993,4.0923,4.1141,4.1553,4.2076,4.2647,4.3223,4.378,4.4302,4.4783,4.5221,4.5617,4.5974,4.6296,4.6586,4.6848,4.7085,4.73,4.7495,4.7673,4.7837,4.7987,4.8125,4.8253,4.8371,4.8481,4.8583,4.8679
3.7907,3.9063,3.9852,3.9808,3.9834,4.0203,4.0772,4.1413,4.2051,4.2648,4.3188,4.3667,4.4089,4.4459,4.4783,4.5068,4.5319,4.5541,4.5738,4.5915,4.6073,4.6217,4.6346,4.6464,4.6572,4.6671,4.6762,4.6846,4.6924,4.6996,4.7063,4.7126
4.2096,4.2622,4.3221,4.3514,4.3492,4.3555,4.3772,4.4109,4.4513,4.4939,4.5359,4.5753,4.6116,4.6443,4.6736,4.6997,4.7229,4.7437,4.7622,4.7789,4.7938,4.8073,4.8196,4.8308,4.841,4.8504,4.859,4.867,4.8743,4.8812,4.8876,4.8935
0.7146,0.6748,0.8679,1.4747,2.0044,2.4366,2.798,3.1055,3.3695,3.5966,3.7917,3.9587,4.1009,4.2209,4.3213,4.404,4.471,4.5239,4.5643,4.5935,4.6128,4.6232,4.6257,4.6213,4.6107,4.5948,4.574,4.5491,4.5206,4.4889,4.4545,4.4178
4.1395,4.2912,4.482,4.6222,4.6438,4.6417,4.6422,4.649,4.6604,4.6737,4.6873,4.7002,4.7119,4.7224,4.7317,4.7398,4.747,4.7534,4.759,4.7641,4.7686,4.7727,4.7763,4.7797,4.7828,4.7856,4.7881,4.7905,4.7927,4.7948,4.7967,4.7985
3.5353,3.6909,3.8404,3.9156,3.9305,3.9431,3.9599,3.9801,4.0017,4.0235,4.0444,4.064,4.0821,4.0986,4.1135,4.127,4.1391,4.1501,4.1599,4.1689,4.1769,4.1843,4.191,4.1971,4.2027,4.2078,4.2126,4.217,4.2211,4.2248,4.2284,4.2316
3.6929,3.7985,3.8921,3.9125,3.8947,3.8858,3.8895,3.9029,3.9224,3.9454,3.9698,3.9944,4.0183,4.0411,4.0624,4.0823,4.1007,4.1176,4.1331,4.1473,4.1603,4.1722,4.1832,4.1933,4.2026,4.2112,4.2192,4.2265,4.2334,4.2397,4.2457,4.2512
3.8951,4.0529,4.2508,4.4117,4.4613,4.4837,4.5018,4.5213,4.5427,4.5653,4.5883,4.6111,4.6331,4.654,4.6737,4.6921,4.7091,4.7249,4.7394,4.7528,4.7652,4.7765,4.787,4.7967,4.8056,4.8139,4.8215,4.8286,4.8352,4.8414,4.8472,4.8525
3.8936,3.884,3.8517,3.7921,3.7744,3.7969,3.8452,3.9065,3.9718,4.0359,4.096,4.1508,4.2002,4.2442,4.2832,4.3179,4.3487,4.3762,4.4007,4.4227,4.4425,4.4604,4.4767,4.4915,4.505,4.5174,4.5289,4.5394,4.5492,4.5583,4.5667,4.5746
3.8305,3.6764,3.4681,3.3029,3.3085,3.3864,3.4917,3.6034,3.7117,3.8123,3.9034,3.985,4.0575,4.1217,4.1785,4.2288,4.2735,4.3133,4.3489,4.3808,4.4096,4.4356,4.4592,4.4807,4.5004,4.5185,4.5351,4.5505,4.5647,4.5779,4.5902,4.6017
3.873,3.7134,3.4935,3.3193,3.3382,3.4415,3.5746,3.7111,3.8392,3.9544,4.0559,4.1443,4.2212,4.2879,4.346,4.3968,4.4415,4.4809,4.516,4.5472,4.5753,4.6006,4.6235,4.6444,4.6635,4.6809,4.697,4.7119,4.7256,4.7384,4.7503,4.7614
0.7462,0.7294,0.9442,1.5216,2.0035,2.3966,2.7278,3.0115,3.2562,3.4675,3.6496,3.8059,3.9391,4.0519,4.1462,4.2241,4.2872,4.3371,4.3751,4.4025,4.4204,4.4299,4.4319,4.4272,4.4166,4.4008,4.3803,4.3558,4.3278,4.2967,4.2629,4.2269
4.0177,4.1338,4.2661,4.3445,4.3483,4.3427,4.3418,4.347,4.3567,4.3694,4.3837,4.3987,4.4137,4.4283,4.4423,4.4555,4.4678,4.4793,4.4899,4.4997,4.5087,4.5171,4.5248,4.5319,4.5385,4.5445,4.5502,4.5554,4.5603,4.5649,4.5691,4.5731
4.2634,4.2511,4.2102,4.1222,4.0729,4.0704,4.1034,4.158,4.2231,4.2911,4.3573,4.4193,4.476,4.5271,4.5729,4.6136,4.65,4.6824,4.7114,4.7374,4.7608,4.782,4.8012,4.8187,4.8347,4.8494,4.8629,4.8754,4.8869,4.8977,4.9077,4.917
